Station_ID,Station_Name,Station_Category,lat0,lon0,fE,fN,k0,h0,H0,Undulation,ppm_Max,ppm_Range,ppm_avg,ppm_StdDev
VA_3858,Lunestedt,6,53.4405,8.7360,5000,10000,1.0000009,5.7,6.2,39.9,,,,
VA_3861,Luessow (Meckl),6,53.8456,12.1396,5000,10000,1.0000045,28.7,28.9,39.0,,,,
VA_3862,Lutherstadt Eisleben,5,51.5193,11.5524,5000,10000,1.0000267,170.1,170.7,45.1,,,,
VA_3863,Lutherstadt Wittenberg Hauptbahnhof,3,51.8693,12.6636,5000,10000,1.0000109,69.8,72.1,42.3,-0.4,0.8,-0.0,0.1
VA_3864,Lutherstadt Wittenberg Altstadt,6,51.8653,12.6426,5000,10000,1.0000105,66.7,68.9,42.4,,,,
VA_3865,Lutherstadt Wittenberg West,-1,51.8723,12.6096,5000,10000,1.0000112,71.7,73.8,42.5,,,,
VA_3866,Lutherstadt Wittenberg-Piesteritz,6,51.8733,12.5986,5000,10000,1.0000113,71.9,74.0,42.5,,,,
VA_3869,Rostock Luetten Klein,5,54.1396,12.0666,5000,10000,1.0000007,4.4,4.3,38.4,,,,
VA_3870,Luetter,6,50.4822,9.7672,5000,10000,1.0000528,337.0,337.4,47.8,,,,
VA_3871,Lutum,6,51.9844,7.2278,5000,10000,1.0000147,94.0,93.9,44.1,,,,
VA_3872,Luetzel,7,50.9683,8.1749,5000,10000,1.0000873,557.1,555.6,48.3,,,,
VA_3873,Weinheim-Luetzelsachsen,6,49.5281,8.6510,5000,10000,1.0000153,97.7,100.2,47.6,,,,
VA_3875,Luetzlow,-1,53.2395,14.0259,5000,10000,1.0000100,64.0,67.5,36.9,,,,
VA_3876,Luetzow,7,53.6575,11.1814,5000,10000,1.0000093,59.5,59.7,39.7,,,,
VA_3877,Leipzig-Luetzschena,6,51.3913,12.2945,5000,10000,1.0000200,127.5,129.3,44.1,,,,
VA_3880,Machern (Sachs),6,51.3593,12.6296,5000,10000,1.0000232,148.0,150.3,43.6,,,,
VA_3881,Magdeburg Hbf,2,52.1314,11.6285,5000,10000,1.0000083,53.1,54.1,43.0,0.7,1.0,0.1,0.2
VA_3882,Magdeburg Suedost,5,52.0714,11.6715,5000,10000,1.0000088,56.4,57.6,43.1,,,,
VA_3883,Magdeburg SKET Industriepark,5,52.0994,11.6395,5000,10000,1.0000087,55.4,56.5,43.1,,,,
VA_3884,Magdeburg-Buckau,4,52.1104,11.6315,5000,10000,1.0000086,54.6,55.7,43.1,,,,
VA_3885,Magdeburg-Eichenweiler,5,52.1674,11.6595,5000,10000,1.0000071,45.3,46.5,42.9,,,,
VA_3886,Magdeburg-Hasselbachplatz,6,52.1234,11.6265,5000,10000,1.0000083,53.3,54.3,43.1,,,,
VA_3887,Magdeburg-Neustadt,4,52.1504,11.6435,5000,10000,1.0000080,50.8,51.9,43.0,,,,
VA_3888,Magdeburg-Rothensee,6,52.1884,11.6495,5000,10000,1.0000068,43.3,44.5,42.8,,,,
VA_3889,Magdeburg-Salbke,5,52.0824,11.6575,5000,10000,1.0000084,53.5,54.6,43.1,,,,
VA_3890,Magdeburg-Sudenburg,6,52.1214,11.5985,5000,10000,1.0000087,55.7,56.8,43.1,,,,
VA_3891,Mahlow,5,52.3624,13.4097,5000,10000,1.0000072,46.0,49.4,39.8,,,,
VA_3892,Mahlwinkel,6,52.3954,11.7905,5000,10000,1.0000060,38.2,40.0,41.5,,,,
VA_3893,Maikammer-Kirrweiler,6,49.3071,8.1479,5000,10000,1.0000232,148.3,150.9,47.9,,,,
VA_3894,Mainaschaff,6,49.9831,9.0871,5000,10000,1.0000181,115.5,116.8,47.9,,,,
VA_3896,Mainleus,6,50.1011,11.3814,5000,10000,1.0000469,299.5,301.9,46.7,,,,
VA_3897,Mainroth,6,50.1221,11.3204,5000,10000,1.0000444,283.3,285.6,46.7,,,,
VA_3898,Mainz Hbf,2,50.0021,8.2599,5000,10000,1.0000141,90.1,91.0,48.1,-3.1,3.5,-0.5,0.9
VA_3899,Mainz Nord,5,50.0212,8.2479,5000,10000,1.0000143,91.2,92.0,48.1,,,,
VA_3900,Mainz Roemisches Theater,3,49.9941,8.2789,5000,10000,1.0000159,101.7,102.6,48.1,-3.4,6.1,0.2,1.8
VA_3901,Mainz-Bischofsheim,4,49.9941,8.3589,5000,10000,1.0000135,86.1,87.2,48.0,,,,
VA_3902,Mainz-Gonsenheim,6,49.9991,8.2149,5000,10000,1.0000186,118.4,119.2,48.2,,,,
VA_3903,Mainz-Gustavsburg,3,49.9951,8.3149,5000,10000,1.0000133,84.9,85.9,48.1,0.9,1.3,0.0,0.3
VA_3904,Mainz-Kastel,4,50.0081,8.2839,5000,10000,1.0000135,85.9,86.8,48.1,,,,
VA_3905,Mainz-Laubenheim,5,49.9621,8.3149,5000,10000,1.0000132,84.4,85.5,48.1,,,,
VA_3906,Mainz-Marienborn,6,49.9621,8.2239,5000,10000,1.0000249,159.2,160.1,48.2,,,,
VA_3907,Mainz-Mombach,5,50.0242,8.2299,5000,10000,1.0000137,87.3,88.1,48.1,,,,
VA_3909,Maisach,4,48.2149,11.2573,5000,10000,1.0000797,508.2,514.9,46.1,,,,
VA_3910,Malchin,7,53.7445,12.7627,5000,10000,1.0000003,2.2,3.4,38.2,,,,
VA_3911,Malching (Oberbay),6,48.2159,11.2203,5000,10000,1.0000804,512.7,519.4,46.1,,,,
VA_3912,Malchow (Meckl),-4,53.4835,12.4256,5000,10000,1.0000120,76.4,77.1,39.5,,,,
VA_3913,Bad Malente-Gremsmuehlen,5,54.1686,10.5533,5000,10000,1.0000050,31.8,30.7,39.4,,,,
VA_3914,Mallersdorf,7,48.7690,12.2585,5000,10000,1.0000592,377.6,383.5,45.7,,,,
VA_3916,Malmsheim,5,48.7730,8.9060,5000,10000,1.0000625,398.7,401.8,48.6,,,,
VA_3917,Malsch,6,48.8910,8.3249,5000,10000,1.0000185,117.7,120.7,48.3,,,,
VA_3918,Malsfeld,6,51.0993,9.5361,5000,10000,1.0000276,176.2,176.1,46.9,,,,
VA_3919,Malter,-4,50.9252,13.6557,5000,10000,1.0000510,325.4,328.4,43.6,,,,
VA_3921,Mandern,-4,51.1273,9.2071,5000,10000,1.0000283,180.7,180.3,47.1,,,,
VA_3922,Manebach,-3,50.6812,10.8643,5000,10000,1.0000808,515.4,516.2,46.9,,,,
VA_3923,Mangolding,-1,48.9510,12.2225,5000,10000,1.0000523,333.5,339.0,45.8,,,,
VA_3924,Manndorf,7,50.0391,10.8353,5000,10000,1.0000387,247.0,249.5,46.7,,,,
VA_3925,Mannheim Hbf,1,49.4801,8.4700,5000,10000,1.0000145,92.3,95.1,47.4,-1.2,1.7,0.0,0.2
VA_3927,Neu-Edingen/Friedrichsfeld,3,49.4501,8.5810,5000,10000,1.0000157,100.3,103.1,47.4,-1.4,1.9,0.0,0.2
VA_3928,Mannheim-Friedrichsfeld Sued,4,49.4391,8.5730,5000,10000,1.0000158,100.6,103.5,47.4,,,,
VA_3929,Mannheim-Handelshafen,6,49.4941,8.4550,5000,10000,1.0000142,90.7,93.5,47.4,,,,
VA_3930,Mannheim-Kaefertal,6,49.5031,8.5050,5000,10000,1.0000151,96.1,98.9,47.4,,,,
VA_3931,Mannheim-Luzenberg,5,49.5181,8.4790,5000,10000,1.0000149,95.0,97.7,47.4,,,,
VA_3932,Mannheim-Neckarau,4,49.4571,8.4960,5000,10000,1.0000142,90.8,93.7,47.4,,,,
VA_3933,Mannheim-Neckarstadt,6,49.5051,8.4610,5000,10000,1.0000155,98.6,101.4,47.4,,,,
VA_3934,Mannheim-Rheinau,5,49.4251,8.5360,5000,10000,1.0000155,99.2,102.1,47.4,,,,
VA_3935,Mannheim-Seckenheim,4,49.4521,8.5390,5000,10000,1.0000146,93.3,96.2,47.4,,,,
VA_3936,Mannheim-Waldhof,4,49.5271,8.4840,5000,10000,1.0000147,94.0,96.7,47.4,,,,
VA_3938,Mansfeld (Suedharz),7,51.6013,11.4534,5000,10000,1.0000321,204.9,205.4,45.0,,,,
VA_3941,Marbach (Neckar),3,48.9450,9.2651,5000,10000,1.0000358,228.6,231.7,48.3,-5.0,8.3,-0.5,2.2
VA_3942,Marbeck-Heiden,6,51.8104,6.9067,5000,10000,1.0000092,59.0,59.0,44.3,,,,
VA_3943,Marburg (Lahn),3,50.8202,8.7760,5000,10000,1.0000290,184.8,184.1,47.9,-3.8,4.7,-0.5,1.2
VA_3944,Marburg Sued,5,50.7952,8.7630,5000,10000,1.0000285,182.2,181.5,48.0,,,,
VA_3946,Maria Rain,7,47.6339,10.4812,5000,10000,1.0001386,884.3,890.2,47.9,,,,
VA_3947,Maria-Veen,6,51.8404,7.0988,5000,10000,1.0000095,60.4,60.5,44.3,,,,
VA_3948,Marienberg (Sachs),-4,50.6492,13.1647,5000,10000,1.0000910,580.9,583.3,45.1,,,,
VA_3951,Marienborn,6,52.1994,11.1244,5000,10000,1.0000246,156.7,157.3,43.4,,,,
VA_3952,Leipzig Marienbrunn,-1,51.3093,12.3926,5000,10000,1.0000195,124.2,126.2,44.1,,,,
VA_3953,Marienhafe,6,53.5225,7.2718,5000,10000,1.0000002,1.5,1.1,40.1,,,,
VA_3954,Marienhof,-1,53.6755,12.2526,5000,10000,1.0000081,51.4,51.9,39.2,,,,
VA_3955,Markdorf (Baden),5,47.7179,9.3901,5000,10000,1.0000671,428.3,435.1,46.8,,,,
VA_3956,Marke,6,51.7423,12.2585,5000,10000,1.0000126,80.6,82.2,43.4,,,,
VA_3957,Markelfingen,6,47.7399,9.0040,5000,10000,1.0000614,391.9,398.0,47.4,,,,
VA_3958,Markelsheim,-4,49.4791,9.8362,5000,10000,1.0000333,212.5,214.5,48.4,,,,
VA_3961,Markkleeberg,5,51.2803,12.3746,5000,10000,1.0000176,112.1,114.0,44.2,,,,
VA_3962,Markkleeberg Mitte,7,51.2813,12.3716,5000,10000,1.0000174,111.2,113.1,44.2,,,,
VA_3963,Markkleeberg West,-1,51.2883,12.3636,5000,10000,1.0000174,111.0,112.9,44.2,,,,
VA_3964,Markkleeberg-Grossstaedteln,6,51.2633,12.3776,5000,10000,1.0000182,116.1,118.0,44.3,,,,
VA_3965,Markranstaedt,6,51.3083,12.2265,5000,10000,1.0000195,124.5,126.2,44.4,,,,
VA_3966,Marksuhl,6,50.9092,10.2262,5000,10000,1.0000456,290.8,291.3,46.8,,,,
VA_3968,Markt Bibart,6,49.6471,10.4262,5000,10000,1.0000485,309.8,312.1,47.7,,,,
VA_3970,Markt Erlbach,6,49.4941,10.6593,5000,10000,1.0000595,379.5,382.5,47.4,,,,
VA_3971,Markt Schwaben,4,48.1949,11.8634,5000,10000,1.0000784,500.4,507.9,45.3,,,,
VA_3973,Marktbreit,6,49.6651,10.1472,5000,10000,1.0000322,205.3,207.3,48.0,,,,
VA_3974,Marktgoelitz,-1,50.5522,11.3504,5000,10000,1.0000483,308.3,309.4,47.0,,,,
VA_3975,Marktl,-4,48.2579,12.8536,5000,10000,1.0000567,361.7,369.3,44.8,,,,
VA_3976,Marktleuthen,6,50.1321,12.0145,5000,10000,1.0000851,542.7,544.5,47.1,,,,
VA_3977,Marktoberdorf,6,47.7799,10.6152,5000,10000,1.0001133,722.6,729.0,47.2,,,,
VA_3978,Marktoberdorf Schule,7,47.7749,10.6112,5000,10000,1.0001139,726.6,732.9,47.3,,,,
VA_3979,Marktredwitz,3,50.0061,12.0845,5000,10000,1.0000838,534.5,536.6,47.0,-2.8,4.3,-0.3,0.9
VA_3980,Marktschorgast,6,50.0921,11.6554,5000,10000,1.0000790,503.9,505.8,47.1,,,,
VA_3981,Marl Mitte,6,51.6553,7.1008,5000,10000,1.0000088,56.4,56.3,44.9,,,,
VA_3983,Marl-Hamm,6,51.6843,7.1318,5000,10000,1.0000072,46.1,46.1,44.8,,,,
VA_3984,Marl-Sinsen,5,51.6693,7.1738,5000,10000,1.0000102,65.1,65.0,44.9,,,,
VA_3985,Marlishausen,7,50.8212,11.0113,5000,10000,1.0000503,321.1,322.1,46.4,,,,
VA_3986,Marquardt,5,52.4604,12.9737,5000,10000,1.0000051,32.5,35.4,40.1,,,,
VA_3987,Marsberg,6,51.4643,8.8560,5000,10000,1.0000392,249.9,249.0,46.7,,,,
VA_3988,Marstetten-Aitrach,6,47.9449,10.0812,5000,10000,1.0000937,597.5,603.9,46.9,,,,
VA_3989,Martensdorf,6,54.3026,12.9317,5000,10000,1.0000041,26.4,27.0,37.0,,,,
VA_3990,Martinlamitz,6,50.2172,11.9525,5000,10000,1.0000812,518.2,519.7,47.2,,,,
VA_3991,Martinroda,7,50.7342,10.8823,5000,10000,1.0000672,428.7,429.6,46.7,,,,
VA_3992,Martinstein,6,49.8051,7.5378,5000,10000,1.0000268,170.8,171.3,48.7,,,,
VA_3993,Martinszell (Allgaeu),6,47.6299,10.2752,5000,10000,1.0001146,731.3,737.4,47.7,,,,
VA_3994,Marxgruen,7,50.3562,11.6884,5000,10000,1.0000770,491.4,492.5,47.3,,,,
VA_3995,Marzling,6,48.4110,11.8014,5000,10000,1.0000680,433.9,440.7,45.5,,,,
VA_3996,Maschen,5,53.4055,10.0672,5000,10000,1.0000007,4.7,5.1,40.2,,,,
VA_3997,Massen,6,51.5433,7.6449,5000,10000,1.0000105,67.1,66.6,45.7,,,,
VA_4001,Maubach,4,48.9270,9.4211,5000,10000,1.0000450,287.1,290.3,48.2,,,,
VA_4002,Mauer (b Heidelberg),6,49.3371,8.7970,5000,10000,1.0000206,131.1,133.5,48.1,,,,
VA_4003,Maulbronn West,7,48.9850,8.7830,5000,10000,1.0000418,266.6,269.2,48.6,,,,
VA_4004,Maulburg,6,47.6449,7.7819,5000,10000,1.0000544,346.9,350.9,49.4,,,,
VA_4005,Mausheim,6,49.1210,11.7694,5000,10000,1.0000731,466.2,471.0,46.2,,,,
VA_4006,Maxhuette-Haidhof,5,49.1990,12.1095,5000,10000,1.0000604,385.1,389.9,46.1,,,,
VA_4008,Mayen Ost,5,50.3312,7.2398,5000,10000,1.0000427,272.6,272.5,48.0,,,,
VA_4009,Mayen West,6,50.3292,7.2148,5000,10000,1.0000424,270.5,270.4,48.1,,,,
VA_4010,Mayschoss,7,50.5182,7.0208,5000,10000,1.0000219,140.0,139.8,47.7,,,,
VA_4011,Mechau,-1,52.8675,11.3454,5000,10000,1.0000038,24.5,25.9,40.7,,,,
VA_4012,Mechernich,5,50.5922,6.6427,5000,10000,1.0000470,299.7,299.4,47.4,,,,
VA_4013,Mechterstaedt,6,50.9452,10.5223,5000,10000,1.0000441,281.5,282.3,46.4,,,,
VA_4014,Meckelfeld,5,53.4215,10.0382,5000,10000,1.0000007,4.4,4.8,40.2,,,,
VA_4015,Meckenbeuren,4,47.7009,9.5591,5000,10000,1.0000642,409.5,416.5,46.7,,,,
VA_4016,Meckenheim,5,50.6282,7.0158,5000,10000,1.0000267,170.1,170.1,47.3,,,,
VA_4017,Meckesheim,4,49.3221,8.8140,5000,10000,1.0000216,137.9,140.3,48.2,,,,
VA_4019,Dorf Mecklenburg,6,53.8446,11.4725,5000,10000,1.0000043,27.4,27.3,39.4,,,,
VA_4020,Medewitz (Mark),6,52.0624,12.3936,5000,10000,1.0000219,140.0,142.2,42.0,,,,
VA_4021,Meeder,7,50.3172,10.9083,5000,10000,1.0000489,311.9,313.7,46.8,,,,
VA_4022,Meerane,6,50.8522,12.4596,5000,10000,1.0000391,249.5,251.2,45.4,,,,
VA_4023,Meerbusch-Osterath,5,51.2703,6.6267,5000,10000,1.0000065,41.6,41.6,45.5,,,,
VA_4024,Lennestadt-Meggen,6,51.1233,8.0669,5000,10000,1.0000420,268.3,266.8,47.9,,,,
VA_4025,Mehltheuer,6,50.5452,12.0385,5000,10000,1.0000794,506.5,507.9,46.5,,,,
VA_4026,Mehrhoog,6,51.7403,6.5187,5000,10000,1.0000034,21.7,21.8,44.3,,,,
VA_4027,Mehrower Allee,5,52.5594,13.5558,5000,10000,1.0000083,52.7,56.2,39.0,,,,
VA_4028,Meine,7,52.3824,10.5373,5000,10000,1.0000125,79.8,80.7,42.6,,,,
VA_4030,Meinersdorf (Erzgeb),-4,50.7242,12.8896,5000,10000,1.0000652,415.9,417.9,45.3,,,,
VA_4031,Meinersen,6,52.4504,10.3223,5000,10000,1.0000086,54.8,55.8,42.3,,,,
VA_4032,Meinerzhagen,6,51.1093,7.6348,5000,10000,1.0000635,405.1,403.8,47.6,,,,
VA_4033,Meiningen,4,50.5752,10.4223,5000,10000,1.0000465,296.5,297.5,47.0,,,,
VA_4034,Meinsdorf,6,51.9043,12.2576,5000,10000,1.0000110,70.4,72.0,43.0,,,,
VA_4035,Meisdorf,-1,51.7273,11.2964,5000,10000,1.0000287,183.0,183.7,44.5,,,,
VA_4036,Meissen,5,51.1642,13.4847,5000,10000,1.0000169,107.8,110.8,43.2,,,,
VA_4037,Meissen Triebischtal,6,51.1532,13.4647,5000,10000,1.0000171,109.4,112.3,43.2,,,,
VA_4038,Meitingen,5,48.5470,10.8493,5000,10000,1.0000669,426.9,432.5,46.6,,,,
VA_4039,Meitzendorf,6,52.2104,11.5605,5000,10000,1.0000085,54.5,55.5,42.9,,,,
VA_4040,Melbach,6,50.3802,8.8120,5000,10000,1.0000234,149.5,149.9,47.9,,,,
VA_4041,Melchow,6,52.7764,13.6958,5000,10000,1.0000088,56.0,59.6,38.3,,,,
VA_4042,Meldorf,6,54.0896,9.0811,5000,10000,1.0000008,4.8,3.7,39.6,,,,
VA_4044,Melle,4,52.2104,8.3440,5000,10000,1.0000125,80.0,79.7,44.0,,,,
VA_4045,Mellenbach-Glasbach,-4,50.6042,11.1114,5000,10000,1.0000551,351.5,352.5,46.9,,,,
VA_4046,Mellendorf,5,52.5494,9.7462,5000,10000,1.0000072,45.7,46.6,42.2,,,,
VA_4048,Mellingen (Thuer),6,50.9512,11.3954,5000,10000,1.0000411,262.3,263.4,45.9,,,,
VA_4049,Mellrichstadt Bahnhof,6,50.4262,10.3082,5000,10000,1.0000423,269.8,271.0,47.2,,,,
VA_4050,Melsungen,6,51.1273,9.5471,5000,10000,1.0000278,177.7,177.6,46.8,,,,
VA_4051,Memmingen,3,47.9869,10.1882,5000,10000,1.0000926,590.9,597.2,46.9,0.2,0.5,-0.0,0.1
VA_4052,Menden (Rheinl),5,50.7812,7.1508,5000,10000,1.0000088,56.4,56.3,47.0,,,,
VA_4053,Menden (Sauerland),6,51.4363,7.7929,5000,10000,1.0000222,141.5,140.6,46.4,,,,
VA_4054,Menden (Sauerland) Sued,7,51.4293,7.8089,5000,10000,1.0000230,146.7,145.8,46.5,,,,
VA_4055,Mengen,5,48.0549,9.3381,5000,10000,1.0000869,554.5,559.8,47.8,,,,
VA_4056,Mengersgereuth-Haemmern,7,50.3942,11.1194,5000,10000,1.0000762,486.0,487.4,47.0,,,,
VA_4057,Mengersgereuth-Haemmern Ost,7,50.3902,11.1294,5000,10000,1.0000769,490.9,492.3,47.0,,,,
VA_4059,Menzendorf,-1,53.8496,11.0144,5000,10000,1.0000053,33.6,33.4,39.5,,,,
VA_4061,Meppen,4,52.6975,7.2988,5000,10000,1.0000027,17.1,17.0,42.2,,,,
VA_4062,Merching,7,48.2469,10.9803,5000,10000,1.0000803,512.1,518.5,46.4,,,,
VA_4063,Merchweiler,6,49.3571,7.0668,5000,10000,1.0000510,325.3,327.0,48.3,,,,
VA_4064,Mering,3,48.2639,10.9893,5000,10000,1.0000792,505.3,511.7,46.4,-2.8,3.3,-0.4,0.9
VA_4065,Merkers,-1,50.8262,10.1272,5000,10000,1.0000363,231.8,232.2,47.0,,,,
VA_4066,Mersch (Westf),6,51.7633,7.7379,5000,10000,1.0000110,70.5,70.3,44.9,,,,
VA_4067,Merseburg Hbf,4,51.3583,11.9925,5000,10000,1.0000153,97.6,98.8,44.8,,,,
VA_4068,Merseburg Bergmannsring,6,51.3383,11.9915,5000,10000,1.0000159,101.5,102.8,44.8,,,,
VA_4069,Merseburg Elisabethhoehe,-1,51.3783,11.9715,5000,10000,1.0000156,99.3,100.5,44.8,,,,
VA_4070,Merten (Sieg),6,50.7712,7.3868,5000,10000,1.0000126,80.5,80.2,47.4,,,,
VA_4072,Mertesheim,7,49.5701,8.1349,5000,10000,1.0000278,177.5,179.3,48.1,,,,
VA_4073,Mertingen Bahnhof,5,48.6620,10.8263,5000,10000,1.0000632,403.4,408.6,46.9,,,,
VA_4074,Cottbus-Merzdorf,6,51.7703,14.3689,5000,10000,1.0000104,66.4,69.8,40.8,,,,
VA_4075,Merzig (Saar),3,49.4371,6.6347,5000,10000,1.0000271,172.8,174.5,48.0,-8.8,9.3,-1.0,2.1
VA_4076,Meschede,4,51.3513,8.2799,5000,10000,1.0000421,268.9,267.5,47.3,,,,
VA_4077,Messdorf,7,52.7114,11.5485,5000,10000,1.0000044,28.4,30.0,40.9,,,,
VA_4078,Messel,6,49.9231,8.7470,5000,10000,1.0000248,158.2,159.6,48.0,,,,
VA_4079,Messinghausen,6,51.3943,8.6810,5000,10000,1.0000564,360.3,359.0,47.2,,,,
VA_4080,Rheine-Mesum,6,52.2244,7.4868,5000,10000,1.0000067,42.9,42.7,43.7,,,,
VA_4081,Metelen Land,6,52.1634,7.2548,5000,10000,1.0000084,53.5,53.3,43.8,,,,
VA_4082,Mettenheim,6,49.7411,8.3349,5000,10000,1.0000139,88.8,90.6,47.8,,,,
VA_4083,Mettlach,6,49.4961,6.5987,5000,10000,1.0000257,163.8,165.3,48.0,,,,
VA_4087,Metzingen,4,48.5410,9.2911,5000,10000,1.0000550,350.6,354.4,48.4,,,,
VA_4090,Meuselwitz,-1,51.0412,12.2945,5000,10000,1.0000285,181.7,183.3,45.1,,,,
VA_4092,Mexikoplatz,4,52.4384,13.2347,5000,10000,1.0000061,39.2,42.4,39.8,,,,
VA_4093,Meyenburg,-4,53.3125,12.2486,5000,10000,1.0000133,85.0,85.7,40.0,,,,
VA_4094,Michaelstein,-1,51.8003,10.9223,5000,10000,1.0000504,321.6,322.0,44.6,,,,
VA_4095,Michelau (Oberfr),6,50.1562,11.1174,5000,10000,1.0000417,266.0,268.4,46.6,,,,
VA_4096,Mayen-Mitte,-2,50.3342,7.2158,5000,10000,1.0000419,267.5,267.4,48.1,,,,
VA_4097,Michelaubrueck,7,50.1182,9.7692,5000,10000,1.0000288,183.6,184.9,47.8,,,,
VA_4098,Michelstadt,6,49.6861,9.0020,5000,10000,1.0000311,198.5,200.2,48.1,,,,
VA_4099,Michendorf,4,52.3174,13.0327,5000,10000,1.0000074,47.4,50.3,40.5,,,,
VA_4101,Mierendorf,-1,53.8306,12.3266,5000,10000,1.0000067,42.7,43.2,38.8,,,,
VA_4102,Miesbach,6,47.7919,11.8324,5000,10000,1.0001062,677.7,685.0,46.2,,,,
VA_4103,Miesenheim,6,50.4052,7.4088,5000,10000,1.0000158,100.9,100.9,47.8,,,,
VA_4104,Mieste,6,52.4854,11.2064,5000,10000,1.0000091,58.3,59.3,42.2,,,,
VA_4105,Miesterhorst,7,52.4674,11.1214,5000,10000,1.0000090,57.1,58.0,42.4,,,,
VA_4106,Millingen,6,51.5613,6.5567,5000,10000,1.0000040,25.8,25.9,44.7,,,,
VA_4107,Millingen (Kr Rees),6,51.8104,6.4007,5000,10000,1.0000026,16.9,16.9,44.1,,,,
VA_4108,Milmersdorf,-1,53.1005,13.6388,5000,10000,1.0000099,63.0,66.1,37.9,,,,
VA_4109,Miltach,7,49.1650,12.7696,5000,10000,1.0000593,378.5,382.7,46.5,,,,
VA_4110,Miltenberg,-3,49.7071,9.2491,5000,10000,1.0000205,130.7,132.4,48.2,,,,
VA_4111,Miltern,7,52.5644,11.9385,5000,10000,1.0000057,36.3,38.4,40.9,,,,
VA_4112,Leipzig Miltitz,6,51.3263,12.2565,5000,10000,1.0000184,117.2,119.0,44.3,,,,
VA_4113,Miltitz-Roitzschen,-1,51.1072,13.4187,5000,10000,1.0000271,172.8,175.7,43.4,,,,
VA_4114,Leipzig Miltitzer Allee,5,51.3163,12.2685,5000,10000,1.0000186,118.6,120.4,44.3,,,,
VA_4115,Miltzow,6,54.2006,13.2028,5000,10000,1.0000040,25.6,26.8,36.7,,,,
VA_4116,Milzau,-1,51.3823,11.9055,5000,10000,1.0000155,99.0,100.1,44.9,,,,
VA_4117,Mimberg,6,49.3541,11.2754,5000,10000,1.0000596,380.2,384.3,46.5,,,,
VA_4118,Mindelaltheim,6,48.4570,10.4092,5000,10000,1.0000694,442.7,448.1,47.0,,,,
VA_4119,Mindelheim,4,48.0459,10.5032,5000,10000,1.0000942,600.7,607.1,46.7,,,,
VA_4120,Minden (Westf),3,52.2914,8.9361,5000,10000,1.0000071,45.1,45.2,43.6,0.8,0.9,0.1,0.2
VA_4121,Minsleben,-1,51.8733,10.8243,5000,10000,1.0000324,207.0,207.6,44.2,,,,
VA_4122,Mirow,-1,53.2715,12.8227,5000,10000,1.0000104,66.4,67.8,39.3,,,,
VA_4124,Mistorf,6,53.8816,12.1246,5000,10000,1.0000073,46.9,47.1,38.9,,,,
VA_4125,Mittel Gruendau,6,50.2322,9.1211,5000,10000,1.0000227,145.2,145.9,47.9,,,,
VA_4128,Mittelherwigsdorf (Sachs),6,50.9242,14.7429,5000,10000,1.0000432,275.6,279.0,42.8,,,,
VA_4129,Mittelndorf,-1,50.9482,14.1938,5000,10000,1.0000267,170.4,173.5,43.2,,,,
VA_4130,Mittelneufnach,-1,48.1769,10.5992,5000,10000,1.0000853,544.0,550.3,46.6,,,,
VA_4131,Mitteloelsnitz,-1,50.7192,12.7086,5000,10000,1.0000597,381.1,383.1,45.5,,,,
VA_4132,Mittelschmalkalden,7,50.7192,10.4013,5000,10000,1.0000427,272.8,273.5,46.9,,,,
VA_4133,Mittelsinn,6,50.1922,9.6241,5000,10000,1.0000302,192.6,193.6,47.9,,,,
VA_4134,Mittenwald,4,47.4408,11.2673,5000,10000,1.0001424,908.6,913.7,49.0,,,,
VA_4139,Mittlerer Landweg,4,53.4995,10.1323,5000,10000,1.0000011,6.8,7.0,40.1,,,,
VA_4140,Mittweida,5,50.9892,12.9616,5000,10000,1.0000460,293.8,296.1,44.4,,,,
VA_4142,Mixdorf,7,52.1994,14.3969,5000,10000,1.0000076,48.6,52.4,39.3,,,,
VA_4143,Mochenwangen,7,47.8739,9.6391,5000,10000,1.0000707,451.3,457.8,46.9,,,,
VA_4144,Moeckern (b Magdeburg),-1,52.1444,11.9535,5000,10000,1.0000095,60.3,62.1,42.2,,,,
VA_4145,Moeckmuehl,5,49.3221,9.3591,5000,10000,1.0000280,178.8,180.9,48.5,,,,
VA_4146,Mockrehna,5,51.5073,12.8216,5000,10000,1.0000156,99.5,101.9,43.1,,,,
VA_4148,Moers,4,51.4523,6.6427,5000,10000,1.0000050,32.1,32.0,45.1,,,,
VA_4149,Moegelin,7,52.5614,12.3316,5000,10000,1.0000043,27.4,29.6,40.6,,,,
VA_4150,Moegglingen (b Gmuend),6,48.8260,9.9612,5000,10000,1.0000639,407.5,411.1,48.1,,,,
VA_4151,Mohlsdorf,-1,50.6682,12.2705,5000,10000,1.0000526,335.6,337.3,46.0,,,,
VA_4155,Moidentin,6,53.8076,11.4835,5000,10000,1.0000061,38.9,38.9,39.4,,,,
VA_4156,Molbitz,-1,51.0092,12.4026,5000,10000,1.0000270,172.4,174.2,45.1,,,,
VA_4157,Leipzig-Moelkau,7,51.3263,12.4616,5000,10000,1.0000205,131.1,133.1,43.9,,,,
VA_4159,Moelln (Lauenburg),6,53.6255,10.6843,5000,10000,1.0000028,18.0,18.3,39.8,,,,
VA_4160,Moelln (Meckl),6,53.5875,13.0867,5000,10000,1.0000076,48.4,50.1,38.0,,,,
